frame_idx,adl_rng_0,adl_vel_0,adl_agl_0,adl_type_0,adl_rng_1,adl_vel_1,adl_agl_1,adl_type_1,adl_rng_2,adl_vel_2,adl_agl_2,adl_type_2,tar_mgr_rng_0,tar_mgr_vel_0,tar_mgr_agl_0,tar_mgr_solidity_0,tar_mgr_type_0,tar_mgr_rng_1,tar_mgr_vel_1,tar_mgr_agl_1,tar_mgr_solidity_1,tar_mgr_type_1,tar_mgr_rng_2,tar_mgr_vel_2,tar_mgr_agl_2,tar_mgr_solidity_2,tar_mgr_type_2,dyn_rng_0,dyn_vel_0,dyn_agl_0,dyn_q_0,dyn_ai_0,dyn_overlap_0,dyn_rng_1,dyn_vel_1,dyn_agl_1,dyn_q_1,dyn_ai_1,dyn_overlap_1,dyn_rng_2,dyn_vel_2,dyn_agl_2,dyn_q_2,dyn_ai_2,dyn_overlap_2,dyn_rng_3,dyn_vel_3,dyn_agl_3,dyn_q_3,dyn_ai_3,dyn_overlap_3,sta_rng_0,sta_vel_0,sta_agl_0,sta_q_0,sta_ai_0,sta_rng_1,sta_vel_1,sta_agl_1,sta_q_1,sta_ai_1,sta_rng_2,sta_vel_2,sta_agl_2,sta_q_2,sta_ai_2,sta_rng_3,sta_vel_3,sta_agl_3,sta_q_3,sta_ai_3
236,1.81125,0.5,-34.5125,0,0.0,0.0,0.0,0,0,0,0,0,12.2,0.5,-36.6,125,0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,-0.44016,-39.0,0.74922,0.00585,0.0,30,-0.07336,-39.0,0.60524,0.2082,0.2,33,-0.3668,-39.0,0.30688,0.02072,1.0,40,-0.44016,-54.0,0.43615,0.12125,1.0,11.0,0.0,-34.0,1.0,0.00585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,1.8525,0.0,-35.9125,0,0.0,0.0,0.0,0,0,0,0,0,12.6,0.0,-37.2,115,0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,-0.3668,-39.0,0.78232,0.00411,0.0,32,-0.07336,-43.0,0.41651,0.19443,0.0,39,-0.22008,-52.0,0.51888,0.79868,0.5,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,-33.0,1.0,0.00411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,1.84125,-0.25,-36.425,0,0.0,0.0,0.0,0,0,0,0,0,12.2,-0.25,-36.8,120,0,0.0,0.0,0.0,0,0,0,0,0,0,0,15,-0.29344,-38.0,0.74942,0.0085,0.0,15,-0.29344,40.0,0.5,0.0085,0.0,26,-0.07336,-33.0,0.39937,0.02369,1.0,33,0.07336,-52.0,0.70912,0.95498,0.5,11.0,0.0,-33.0,1.0,0.05031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,1.82062,-0.25,-36.6,0,0.0,0.0,0.0,0,0,0,0,0,12.0,-0.25,-36.6,125,0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,-0.29344,-38.0,0.71122,0.00619,0.0,26,-0.07336,-35.0,0.51885,0.03161,0.6666666666666666,32,-0.07336,-39.0,0.59271,0.48616,0.8333333333333334,40,-0.07336,-69.0,0.75306,0.56866,0.8333333333333334,11.0,0.0,-34.0,1.0,0.00619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0    
240,1.84125,0.25,-36.8625,0,0.0,0.0,0.0,0,0,0,0,0,12.4,0.25,-37.0,115,0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,-0.14672,-40.0,0.8263,0.09506,0.0,32,-0.07336,-48.0,0.85845,0.07868,1.0,41,0.07336,-59.0,0.87115,0.98557,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,-37.0,1.0,0.09506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1.8675,0.25,-36.75,0,0.0,0.0,0.0,0,0,0,0,0,12.6,0.25,-36.6,105,0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,0.07336,-37.0,0.78968,0.60279,0.0,14,0.51352,-37.0,0.56964,0.99887,0.0,32,0.07336,-48.0,0.58404,0.51245,1.0,41,0.14672,-56.0,0.76313,0.88597,1.0,13.0,0.0,-35.0,1.0,0.60279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1.87688,0.5,-36.4625,0,0.0,0.0,0.0,0,0,0,0,0,12.6,0.5,-36.2,110,0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,0.14672,-37.0,0.79297,0.06171,0.0,31,0.07336,-54.0,0.33607,0.09418,1.0,40,0.22008,-52.0,0.67004,0.7226,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-37.0,1.0,0.06171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1.9275,0.75,-36.825,0,0.0,0.0,0.0,0,0,0,0,0,13.2,0.75,-37.2,100,0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,0.29344,-38.0,0.82497,0.13032,0.0,32,-0.07336,-41.0,0.52232,0.08754,0.0,39,0.29344,-55.0,0.70091,0.19576,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-38.0,1.0,0.13032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2.00062,0.0,-37.125,0,0.0,0.0,0.0,0,0,0,0,0,13.8,0.0,-37.4,90,0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,0.58688,-32.0,0.77086,0.26818,0.0,32,-0.14672,-44.0,0.33211,0.06248,0.0,40,0.44016,-55.0,0.63837,0.81789,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-39.0,1.0,0.26818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2.03625,0.0,-36.35,0,0.0,0.0,0.0,0,0,0,0,0,13.8,0.0,-35.6,80,0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,0.22008,-31.0,0.76735,0.06147,0.0,23,0.07336,-23.0,0.43457,0.05607,1.0,31,0.14672,-38.0,0.30461,0.06136,1.0,40,0.22008,-57.0,0.56395,0.1609,0.6666666666666666,13.0,0.0,-38.0,1.0,0.06147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2.03812,0.0,-35.2625,0,0.0,0.0,0.0,0,0,0,0,0,13.6,0.0,-34.2,70,0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,0.22008,-30.0,0.77139,0.02232,0.0,16,-0.22008,-23.0,0.33923,0.98031,0.42857142857142855,33,-0.29344,-41.0,0.45328,0.25397,0.0,39,0.44016,-49.0,0.57657,0.02883,0.6666666666666666,13.0,0.0,-38.0,1.0,0.02232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2.04188,-0.25,-34.8625,0,0.0,0.0,0.0,0,0,0,0,0,13.6,-0.25,-34.4,75,0,0.0,0.0,0.0,0,0,0,0,0,0,0,12,0.14672,-27.0,0.94719,0.95099,0.0,17,-0.3668,-27.0,0.42312,0.03504,0.6666666666666666,38,0.44016,-54.0,0.62574,0.09445,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-38.0,1.0,0.95099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2.02875,-0.25,-34.6375,0,0.0,0.0,0.0,0,0,0,0,0,13.4,-0.25,-34.4,80,0,0.0,0.0,0.0,0,0,0,0,0,0,0,12,0.07336,-29.0,0.94814,0.08202,0.0,13,-0.51352,-25.0,0.34116,0.56728,0.0,30,-0.44016,-29.0,0.27747,0.0513,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-38.0,1.0,0.08202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2.00437,-0.25,-33.1625,0,0.0,0.0,0.0,0,0,0,0,0,13.2,-0.25,-31.8,85,0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,-0.44016,-20.0,0.78311,0.8599,0.0,22,-0.07336,-19.0,0.42365,0.02957,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-38.0,1.0,0.15099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,1.99125,0.25,-30.9375,0,0.0,0.0,0.0,0,0,0,0,0,13.2,0.25,-28.8,90,0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,-0.58688,-19.0,0.72978,0.08705,0.0,30,-0.14672,-29.0,0.35511,0.0299,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-38.0,1.0,0.11179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,1.98562,0.0,-28.775,0,0.0,0.0,0.0,0,0,0,0,0,13.2,0.0,-26.6,80,0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,-0.88031,-21.0,0.40279,0.06703,0.0,15,-0.66024,-19.0,0.62563,0.02832,0.0,35,-0.29344,-35.0,0.53893,0.06116,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-38.0,1.0,0.07403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2.01188,0.5,-25.5875,0,0.0,0.0,0.0,0,0,0,0,0,13.6,0.5,-22.4,70,0,0.0,0.0,0.0,0,0,0,0,0,0,0,15,-0.80696,-18.0,0.7099,0.4765,0.0,35,-0.58688,-37.0,0.4252,0.95399,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-38.0,1.0,0.06004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2.025,0.0,-23.9125,0,0.0,0.0,0.0,0,0,0,0,0,13.6,0.0,-22.4,65,0,0.0,0.0,0.0,0,0,0,0,0,0,0,22,-0.22008,-8.0,0.22348,0.51302,0.0,35,-0.58688,-36.0,0.4501,0.0189,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-38.0,1.0,0.02374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2.0325,-0.25,-24.4625,0,0.0,0.0,0.0,0,0,0,0,0,13.6,-0.25,-25.2,60,0,0.0,0.0,0.0,0,0,0,0,0,0,0,20,-0.22008,-16.0,0.36135,0.1491,0.0,20,-0.22008,49.0,0.36135,0.1491,0.0,31,-0.51352,-32.0,0.31503,0.01349,0.5,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-36.0,1.0,0.04406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2.08125,1.0,-24.4625,0,0.0,0.0,0.0,0,0,0,0,0,14.2,1.0,-24.6,50,0,0.0,0.0,0.0,0,0,0,0,0,0,0,17,-0.88031,-15.0,0.70865,0.21771,0.0,17,-0.88031,68.0,0.5,0.21771,0.0,36,-0.58688,-37.0,0.29407,0.11058,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-33.0,1.0,0.03935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2.1825,0.75,-23.8,0,0.0,0.0,0.0,0,0,0,0,0,15.2,0.75,-23.4,55,0,0.0,0.0,0.0,0,0,0,0,0,0,0,18,-1.02703,-15.0,0.6969,0.99176,0.0,36,-0.58688,-37.0,0.65046,0.77856,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-31.0,1.0,0.04584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2.29125,1.5,-23.2,0,0.0,0.0,0.0,0,0,0,0,0,16.0,1.5,-22.6,75,0,0.0,0.0,0.0,0,0,0,0,0,0,0,19,-1.10039,-15.0,0.66808,0.66987,0.0,38,-0.7336,-33.0,0.53056,0.24799,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-26.0,1.0,0.07958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2.45062,1.75,-20.7875,0,0.0,0.0,0.0,0,0,0,0,0,17.4,1.75,-18.2,80,0,0.0,0.0,0.0,0,0,0,0,0,0,0,20,-0.88031,-16.0,0.77616,0.87374,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,-32.0,0.96105,0.07967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,2.65312,1.0,-16.675,0,0.0,0.0,0.0,0,0,0,0,0,19.0,1.0,-12.6,85,0,0.0,0.0,0.0,0,0,0,0,0,0,0,21,-0.80696,-11.0,0.71943,0.99011,0.0,33,-0.51352,13.0,0.6794,0.06674,0.3333333333333333,38,-0.66024,-34.0,0.46417,0.04258,0.5,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,-20.0,0.66828,0.37101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,2.81625,0.75,-14.4,0,0.0,0.0,0.0,0,0,0,0,0,19.8,0.75,-12.2,105,0,0.0,0.0,0.0,0,0,0,0,0,0,0,21,-0.88031,-12.0,0.72568,0.95848,0.0,33,-0.58688,2.0,0.61454,0.01097,0.5,39,-0.58688,-32.0,0.34297,0.02745,1.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,-17.0,0.68601,0.86414,17.0,0.0,53.0,0.5,0.86414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,2.95688,0.75,-13.075,0,0.0,0.0,0.0,0,0,0,0,0,20.6,0.75,-11.8,115,0,0.0,0.0,0.0,0,0,0,0,0,0,0,22,-0.95367,-15.0,0.69009,0.99912,0.0,22,-0.95367,-69.0,0.5,0.99912,0.0,33,-0.66024,-5.0,0.72774,0.01989,0.3333333333333333,40,-0.66024,-30.0,0.36935,0.02355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,3.105,1.0,-12.0,0,0.0,0.0,0.0,0,0,0,0,0,21.6,1.0,-11.2,125,0,0.0,0.0,0.0,0,0,0,0,0,0,0,24,-1.10039,-12.0,0.77915,0.30156,0.0,24,-1.10039,57.0,0.5,0.30156,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-8.0,0.81519,0.08503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,3.27,1.25,-11.225,0,0.0,0.0,0.0,0,0,0,0,0,22.8,1.25,-10.8,135,0,0.0,0.0,0.0,0,0,0,0,0,0,0,26,-0.29344,-14.0,0.83521,0.82287,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-7.0,0.8156,0.06918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,3.43875,1.5,-11.8,0,0.0,0.0,0.0,0,0,0,0,0,24.0,1.5,-12.4,145,0,0.0,0.0,0.0,0,0,0,0,0,0,0,27,-0.3668,-16.0,0.81922,0.98961,0.0,40,-0.66024,-34.0,0.50473,0.0085,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,3.61312,1.25,-12.3875,0,0.0,0.0,0.0,0,0,0,0,0,25.2,1.25,-13.0,155,0,0.0,0.0,0.0,0,0,0,0,0,0,0,27,-0.80696,-14.0,0.75168,0.01209,0.0,42,-0.66024,-34.0,0.50268,0.00442,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,3.77625,0.75,-12.875,0,0.0,0.0,0.0,0,0,0,0,0,26.2,0.75,-13.4,165,0,0.0,0.0,0.0,0,0,0,0,0,0,0,27,-1.02703,-15.0,0.79022,0.88624,0.0,42,-0.7336,-32.0,0.62958,0.01174,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,3.91875,0.5,-12.825,0,0.0,0.0,0.0,0,0,0,0,0,27.0,0.5,-12.8,175,0,0.0,0.0,0.0,0,0,0,0,0,0,0,28,-0.95367,-8.0,0.86125,0.97649,0.0,43,-0.80696,-30.0,0.36816,0.17321,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,4.02,0.25,-12.0625,0,0.0,0.0,0.0,0,0,0,0,0,27.4,0.25,-11.2,185,0,0.0,0.0,0.0,0,0,0,0,0,0,0,28,-0.88031,-8.0,0.89468,0.86332,0.0,44,-0.66024,-28.0,0.3805,0.01258,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,4.11562,0.75,-11.05,0,0.0,0.0,0.0,0,0,0,0,0,28.0,0.75,-10.0,195,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,-0.58688,-11.0,0.75909,0.45084,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,4.2075,0.75,-10.2375,0,0.0,0.0,0.0,0,0,0,0,0,28.6,0.75,-9.4,190,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,-0.80696,-11.0,0.69988,0.09765,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,4.2975,0.5,-9.4,0,0.0,0.0,0.0,0,0,0,0,0,29.2,0.5,-8.6,185,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,-0.95367,-12.0,0.79411,0.0279,0.0,44,-0.58688,-29.0,0.40779,0.00713,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,4.43062,1.5,-10.25,0,0.0,0.0,0.0,0,0,0,0,0,30.4,1.5,-11.2,180,0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,-0.80696,-22.0,0.77318,0.98983,0.0,44,-0.7336,-19.0,0.27613,0.00996,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,4.55812,0.5,-10.7875,0,0.0,0.0,0.0,0,0,0,0,0,31.2,0.5,-11.4,175,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,-0.66024,-8.0,0.8078,0.00448,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,4.68188,1.0,-10.875,0,0.0,0.0,0.0,0,0,0,0,0,32.0,1.0,-11.0,170,0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,-0.58688,-9.0,0.8006,0.94959,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,4.80375,1.0,-10.9125,0,0.0,0.0,0.0,0,0,0,0,0,32.8,1.0,-11.0,180,0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,-0.29344,-11.0,0.81856,0.99443,0.0,42,-0.22008,-24.0,0.74712,0.11155,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,4.9575,0.5,-10.8375,0,0.0,0.0,0.0,0,0,0,0,0,34.0,0.5,-10.6,200,0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,-0.51352,-14.0,0.80834,0.95212,0.0,43,-0.44016,-24.0,0.64734,0.2337,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0506,-13.0,0.65626,0.95212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,5.0475,0.75,-9.425,0,0.0,0.0,0.0,0,0,0,0,0,34.2,0.75,-8.0,220,0,0.0,0.0,0.0,0,0,0,0,0,0,0,35,-0.58688,-7.0,0.7623,0.98811,0.0,43,-0.58688,-28.0,0.51967,0.02018,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0598,-12.0,0.66713,0.98811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,5.1225,0.0,-8.8,0,0.0,0.0,0.0,0,0,0,0,0,34.6,0.0,-8.2,225,0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,-0.51352,-9.0,0.76667,0.11745,0.0,43,-0.44016,-28.0,0.61149,0.71944,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0552,-12.0,0.66309,0.11745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,5.19,0.5,-8.5,0,0.0,0.0,0.0,0,0,0,0,0,35.0,0.5,-8.2,215,0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,-0.44016,-6.0,0.66327,0.11322,0.0,44,-0.3668,-29.0,0.73489,0.11653,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,-12.0,0.65445,0.07621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,5.24062,-0.25,-7.7375,0,0.0,0.0,0.0,0,0,0,0,0,35.2,-0.25,-7.0,220,0,0.0,0.0,0.0,0,0,0,0,0,0,0,35,-0.22008,-7.0,0.75504,0.96142,0.0,44,-0.44016,-27.0,0.64701,0.05442,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,-11.0,0.66146,0.96142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,5.26125,0.25,-7.3875,0,0.0,0.0,0.0,0,0,0,0,0,35.2,0.25,-7.2,225,0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,-0.14672,-8.0,0.88999,0.11674,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,-13.0,0.67242,0.11674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,5.2875,0.5,-7.3,0,0.0,0.0,0.0,0,0,0,0,0,35.4,0.5,-7.2,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,-0.3668,-7.0,0.81349,0.76264,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,-12.0,1.0,0.76264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,5.33062,0.0,-7.15,0,0.0,0.0,0.0,0,0,0,0,0,35.8,0.0,-7.0,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,-0.22008,-7.0,0.8444,0.98812,0.0,44,-0.14672,-27.0,0.37618,0.04754,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,-10.0,1.0,0.98812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,5.35125,0.25,-7.1375,0,0.0,0.0,0.0,0,0,0,0,0,35.8,0.25,-7.2,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,-0.22008,-9.0,0.76842,0.9629,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,-10.0,1.0,0.9629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,5.39062,0.25,-7.775,0,0.0,0.0,0.0,0,0,0,0,0,36.2,0.25,-8.4,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,37,-0.14672,-11.0,0.74462,0.99496,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,-10.0,1.0,0.99496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
